234.90||0.01||0.00||0.01||2018-08-25T12:14:36+02:00
235.00||0.01||0.00||0.01||2018-08-25T12:14:38+02:00
235.10||0.01||0.00||0.01||2018-08-25T12:14:40+02:00
235.00||0.01||0.00||0.01||2018-08-25T12:14:42+02:00
235.00||0.01||0.00||0.01||2018-08-25T12:14:44+02:00
235.10||0.01||0.00||0.01||2018-08-25T12:14:46+02:00
235.10||0.01||0.00||0.01||2018-08-25T12:14:48+02:00
234.90||0.01||0.00||0.01||2018-08-25T12:14:50+02:00
235.00||0.01||0.00||0.01||2018-08-25T12:14:52+02:00
235.10||0.01||0.00||0.01||2018-08-25T12:14:54+02:00
235.30||0.01||0.00||0.01||2018-08-25T12:14:56+02:00
235.20||0.01||0.00||0.01||2018-08-25T12:14:58+02:00
234.90||0.01||0.00||0.01||2018-08-25T12:15:00+02:00
234.80||0.01||0.00||0.01||2018-08-25T12:15:02+02:00
234.70||0.01||0.00||0.01||2018-08-25T12:15:04+02:00
234.70||0.01||0.00||0.01||2018-08-25T12:15:06+02:00
234.90||0.01||0.00||0.01||2018-08-25T12:15:08+02:00
234.90||0.01||0.00||0.01||2018-08-25T12:15:10+02:00
234.80||0.01||0.00||0.01||2018-08-25T12:15:12+02:00
234.80||0.01||0.00||0.01||2018-08-25T12:15:14+02:00
234.50||0.01||0.00||0.01||2018-08-25T12:15:16+02:00
234.50||0.01||0.00||0.01||2018-08-25T12:15:18+02:00
234.70||0.01||0.00||0.01||2018-08-25T12:15:20+02:00
234.60||0.01||0.00||0.01||2018-08-25T12:15:22+02:00
234.50||0.01||0.00||0.01||2018-08-25T12:15:24+02:00
234.30||0.01||0.00||0.01||2018-08-25T12:15:26+02:00
234.30||0.01||0.00||0.01||2018-08-25T12:15:28+02:00
234.20||0.01||0.00||0.01||2018-08-25T12:15:30+02:00
234.40||0.01||0.00||0.01||2018-08-25T12:15:32+02:00
234.30||0.01||0.00||0.01||2018-08-25T12:15:34+02:00
234.30||0.01||0.00||0.01||2018-08-25T12:15:36+02:00
234.20||0.01||0.00||0.01||2018-08-25T12:15:38+02:00
234.40||0.01||0.00||0.01||2018-08-25T12:15:40+02:00
234.40||0.01||0.00||0.01||2018-08-25T12:15:42+02:00
234.30||0.01||0.00||0.01||2018-08-25T12:15:44+02:00
234.00||0.01||0.00||0.01||2018-08-25T12:15:46+02:00
234.10||0.01||0.00||0.01||2018-08-25T12:15:48+02:00
234.10||0.01||0.00||0.01||2018-08-25T12:15:50+02:00
233.90||0.01||0.00||0.01||2018-08-25T12:15:52+02:00
234.10||0.01||0.00||0.01||2018-08-25T12:15:54+02:00
234.10||0.01||0.00||0.01||2018-08-25T12:15:56+02:00
233.70||0.01||0.00||0.01||2018-08-25T12:15:58+02:00
234.10||0.01||0.00||0.01||2018-08-25T12:16:00+02:00
234.10||0.01||0.00||0.01||2018-08-25T12:16:02+02:00
234.10||0.01||0.00||0.01||2018-08-25T12:16:04+02:00
234.20||0.01||0.00||0.01||2018-08-25T12:16:06+02:00
233.90||0.01||0.00||0.01||2018-08-25T12:16:08+02:00
233.80||0.01||0.00||0.01||2018-08-25T12:16:10+02:00
233.80||0.01||0.00||0.01||2018-08-25T12:16:12+02:00
233.90||0.01||0.00||0.01||2018-08-25T12:16:14+02:00
233.90||0.01||0.00||0.01||2018-08-25T12:16:16+02:00
233.80||0.01||0.00||0.01||2018-08-25T12:16:18+02:00
233.80||0.01||0.00||0.01||2018-08-25T12:16:20+02:00
234.00||0.01||0.00||0.01||2018-08-25T12:16:22+02:00
234.20||0.01||0.00||0.01||2018-08-25T12:16:24+02:00
234.00||0.01||0.00||0.01||2018-08-25T12:16:26+02:00
234.00||0.01||0.00||0.01||2018-08-25T12:16:28+02:00
234.00||0.01||0.00||0.01||2018-08-25T12:16:30+02:00
234.10||0.01||0.00||0.01||2018-08-25T12:16:32+02:00
234.10||0.01||0.00||0.01||2018-08-25T12:16:34+02:00
234.10||0.01||0.00||0.01||2018-08-25T12:16:36+02:00
234.30||0.01||0.00||0.01||2018-08-25T12:16:38+02:00
234.10||0.01||0.00||0.01||2018-08-25T12:16:40+02:00
234.10||0.01||0.00||0.01||2018-08-25T12:16:42+02:00
233.90||0.01||0.00||0.01||2018-08-25T12:16:44+02:00
234.10||0.01||0.00||0.01||2018-08-25T12:16:46+02:00
233.90||0.01||0.00||0.01||2018-08-25T12:16:48+02:00
234.10||0.01||0.00||0.01||2018-08-25T12:16:50+02:00
234.10||0.01||0.00||0.01||2018-08-25T12:16:52+02:00
